"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.986792458E0,1.311722260E0,-4.209695892E0,-2.124681702E0,4.894530327E0
1.996851458E0,4.773573303E-1,-4.192930756E0,-2.314636688E0,4.813115554E0
2.006909458E0,1.354682922E-1,-4.366120605E0,-2.428100739E0,4.997702872E0
2.016968458E0,3.152444458E-1,-4.914729767E0,-2.344574432E0,5.454445619E0
2.027026458E0,9.723779297E-1,-4.964127045E0,-2.756068726E0,5.760554745E0
2.037084458E0,1.512604523E0,-5.169350281E0,-2.914888458E0,6.124273793E0
2.047143458E0,1.910626831E0,-5.646408234E0,-3.258573761E0,6.793432401E0
2.057201458E0,3.410956879E0,-5.694308624E0,-3.627107391E0,7.564105074E0
2.067260458E0,6.349346466E0,-4.789739685E0,-4.552033997E0,9.163886747E0
2.077318458E0,9.115743713E0,-2.718945923E0,-5.699248352E0,1.108922370E1
2.087376458E0,1.031070877E1,2.529739380E-2,-6.862778778E0,1.238584223E1
2.097435458E0,1.056592804E1,1.543141022E0,-8.049810333E0,1.337234332E1
2.107493458E0,1.110615463E1,6.330335999E-1,-9.178912354E0,1.442219936E1
2.117552458E0,1.159638519E1,-9.919871521E-1,-9.241332550E0,1.486144055E1
2.127610458E0,1.212313980E1,-2.619851990E0,-8.652906189E0,1.512305950E1
2.137668458E0,1.205278610E1,-5.204527130E0,-8.429121552E0,1.560150139E1
2.147727458E0,1.023810974E1,-8.678502960E0,-8.590785370E0,1.593539764E1
2.157785458E0,7.653135223E0,-1.201611237E1,-8.313112793E0,1.649440146E1
2.167844458E0,5.364244995E0,-1.443358521E1,-7.845634918E0,1.728170980E1
2.177902458E0,3.421884155E0,-1.511436951E1,-7.062762909E0,1.703044558E1
2.187960458E0,2.469714203E0,-1.261516663E1,-5.755381622E0,1.408425841E1
2.198019458E0,1.941911774E0,-9.750274200E0,-5.046755219E0,1.114937696E1
2.208077458E0,1.237925720E0,-8.715176697E0,-5.098846893E0,1.017275796E1
2.218136458E0,1.967807922E0,-6.609954529E0,-4.583169250E0,8.280652587E0
2.228194458E0,3.253484344E0,-4.400698700E0,-3.484603729E0,6.487971376E0
2.238252458E0,4.325105896E0,-5.826783142E0,-1.687291260E0,7.450160709E0
2.248311458E0,8.103249207E0,-6.509064331E0,-5.224136353E-2,1.039390664E1
2.258369458E0,1.142005188E1,-6.228697357E0,-3.867956543E-1,1.301398734E1
2.268428458E0,1.347348175E1,-7.253466339E0,-1.644330597E0,1.538997425E1
2.278486458E0,1.524639496E1,-8.095764771E0,-3.417243805E0,1.759748623E1
2.288545458E0,1.633807480E1,-8.049361267E0,-5.134921875E0,1.892332760E1
2.298603458E0,1.556463318E1,-7.013365631E0,-6.449637909E0,1.824946390E1
2.308661458E0,1.339235046E1,-3.710184631E0,-9.131910095E0,1.662865908E1
2.318720458E0,9.575288086E0,1.523232422E0,-1.449585571E1,1.743950148E1
2.328778458E0,6.584657135E0,1.289867706E0,-1.136047577E1,1.319400917E1
2.338837458E0,7.494465179E0,-1.814826050E0,-7.568411407E0,1.080469588E1
2.348895458E0,8.558153229E0,-2.567610626E0,-4.891228638E0,1.018620285E1
2.358953458E0,7.257208557E0,-2.242337036E0,-3.109483795E0,8.207559984E0
2.369012458E0,5.626649323E0,-4.241130524E0,-1.692081299E0,7.246344585E0
2.379070458E0,5.437442780E0,-8.953481140E0,-1.444945221E0,1.057442553E1
2.389129458E0,3.917204132E0,-1.378318771E1,5.836363220E-1,1.434089896E1
2.399187458E0,1.767823792E0,-1.562974777E1,2.407892761E0,1.591264164E1
2.409245458E0,8.192463684E-1,-1.448597626E1,2.221530304E0,1.467821071E1
2.419304458E0,1.407073975E-1,-1.199665283E1,1.099613342E0,1.204776441E1
2.429362458E0,6.256988525E-2,-1.077758789E1,5.489085388E-1,1.079173834E1
2.439421458E0,6.965016174E-1,-1.084734283E1,7.791297913E-1,1.089756873E1
2.449479458E0,1.710043945E0,-1.016955231E1,1.738185425E0,1.045778815E1
2.459537458E0,4.133204956E0,-9.368717651E0,2.030527496E0,1.043931490E1
2.469596458E0,5.548511810E0,-9.339827728E0,1.671723633E0,1.099149786E1
2.479654458E0,4.923561401E0,-1.007704468E1,1.869761810E0,1.137032522E1
2.489713458E0,3.512146454E0,-1.077968353E1,1.350791016E0,1.141759108E1
2.499771458E0,2.019151154E0,-1.087503525E1,-1.342707825E-1,1.106170835E1
2.509829458E0,6.689588928E-1,-1.064870590E1,-1.028810577E0,1.071918349E1
2.519888458E0,-9.750723267E-1,-1.084973785E1,-1.159039764E0,1.095495097E1
2.529946458E0,-1.814526672E0,-9.927056580E0,-1.303489380E0,1.017536456E1
2.540005458E0,-2.190095673E0,-9.341025238E0,-1.672921143E0,9.739093218E0
2.550063417E0,-1.992656250E0,-8.655600586E0,-2.455793152E0,9.215260194E0
2.560122417E0,-1.222956848E0,-8.203690338E0,-2.587668915E0,8.688624116E0
2.570180417E0,8.385562134E-1,-8.371192017E0,-2.029479675E0,8.654410439E0
2.580238417E0,4.026177521E0,-9.139843597E0,-1.172661438E0,1.005594258E1
2.590297417E0,5.773044891E0,-9.460626526E0,-6.285429382E-1,1.110074627E1
2.600355417E0,7.710016937E0,-9.011111298E0,-1.307081909E0,1.193117560E1
2.610414417E0,1.062954575E1,-8.146808624E0,-1.058643539E1,1.707133117E1
2.620472417E0,1.172945847E1,-1.189306824E1,-9.821825409E0,1.937765523E1
2.630530417E0,7.035070496E0,-1.417881500E1,-8.560099182E0,1.799461891E1
2.640589417E0,1.106169708E1,-6.795119476E0,-3.598516846E-1,1.298708144E1
2.650647417E0,1.324655365E1,-2.771486664E0,4.442312164E0,1.424382179E1
2.660706417E0,1.446202606E1,-3.668720856E0,2.956950989E0,1.521030143E1
2.670764417E0,1.213676147E1,-2.533631287E0,-1.076261902E-1,1.239886487E1
2.680822417E0,1.020951920E1,-9.958790588E-1,-4.136947174E0,1.106075898E1
2.690881417E0,8.390052795E0,1.437011719E-2,-8.972192230E0,1.228386852E1
2.700939417E0,6.208788757E0,-8.333171082E-1,-1.021445892E1,1.198243074E1
2.710998417E0,4.690795441E0,-2.004481659E0,-7.315736847E0,8.918604947E0
2.721056417E0,3.871549072E0,-3.474275208E0,-4.523593140E0,6.893647462E0
2.731114417E0,2.474653931E0,-6.032904510E0,-3.766916656E0,7.530571692E0
2.741173417E0,1.034498749E0,-8.328680420E0,-4.298161926E0,9.429278930E0
2.751231417E0,9.569599915E-1,-9.639803925E0,-4.707410889E0,1.077039040E1
2.761290417E0,2.575244751E0,-9.886490936E0,-4.434528351E0,1.113730803E1
2.771348417E0,3.972439270E0,-1.048674271E1,-3.067720642E0,1.162596045E1
2.781407417E0,4.219874725E0,-1.259660522E1,7.957452393E-1,1.330845657E1
2.791465417E0,3.235072632E0,-1.475796066E1,5.763015747E0,1.617020248E1
2.801523417E0,2.920127563E0,-1.533965103E1,8.041128387E0,1.756393420E1
2.811582417E0,2.679428101E0,-1.626637390E1,7.988887024E0,1.831929504E1
2.821640417E0,3.648961945E0,-1.480660950E1,6.824608154E0,1.670706092E1
2.831699417E0,4.069437561E0,-9.879156189E0,3.692221985E0,1.130444834E1
2.841757417E0,3.115022278E-1,-9.229507141E0,5.653742981E-1,9.252052951E0
2.851815417E0,-1.557361450E0,-1.095886093E1,-1.269210663E0,1.114149466E1
2.861874417E0,-1.234183502E0,-1.155477173E1,-1.227746887E0,1.168517527E1
2.871932417E0,-4.846920776E-1,-1.167467239E1,-7.982899475E-1,1.171196690E1
2.881991417E0,-7.276368713E-1,-1.365655106E1,-9.762698364E-1,1.371072372E1
2.892049417E0,-6.728507996E-1,-1.542632080E1,2.124082947E-1,1.544244861E1
2.902107417E0,1.025367737E0,-1.424961777E1,-2.832559662E0,1.456455903E1
2.912166417E0,2.200424194E0,-1.316946396E1,-1.116468292E1,1.740479222E1
2.922224417E0,4.081712036E0,-1.172272247E1,-1.565399734E1,1.997824387E1
2.932283417E0,6.689888306E0,-1.348515747E1,-1.360924942E1,2.029324388E1
2.942341417E0,5.442981262E0,-1.786954010E1,-8.008047180E0,2.032425467E1
2.952399417E0,4.166585541E0,-1.925910049E1,-5.680237885E0,2.050703512E1
2.962458417E0,5.027894440E0,-1.713367035E1,-5.024900665E0,1.854971722E1
2.972516417E0,5.429958344E0,-1.431084045E1,-4.447700958E0,1.593946818E1
2.982575417E0,4.521946564E0,-1.208167603E1,-4.601580963E0,1.369632957E1
2.992633417E0,3.489393768E0,-9.486522675E0,-4.243974609E0,1.096272328E1
3.002691417E0,2.234104156E0,-8.272996216E0,-3.311862946E0,9.187062857E0
3.012750417E0,6.137237549E-1,-7.857310638E0,-2.537672882E0,8.279720465E0
3.022808417E0,-3.086581421E-1,-7.440577240E0,-1.719624023E0,7.642942254E0
3.032867417E0,-4.772076416E-1,-6.857090607E0,-9.199868774E-1,6.934968967E0
3.042925417E0,-3.367996216E-1,-6.609056396E0,-3.001258850E-1,6.624434767E0
3.052984417E0,1.396595764E-1,-6.973997498E0,-3.921844482E-2,6.975506002E0
3.063042417E0,1.565744019E-1,-7.249275055E0,-6.644682312E-1,7.281347567E0
3.073100417E0,-9.145980835E-2,-7.952362976E0,-1.554667053E0,8.103420972E0
3.083159417E0,4.763095093E-1,-6.585255890E0,-2.276466064E0,6.983893157E0
3.093217417E0,4.421804810E-1,-1.583556976E0,-1.875300293E0,2.493978240E0
3.103276417E0,2.289938049E0,-2.883004761E0,-2.063009949E0,4.220372350E0
3.113334417E0,5.777086487E0,-5.721402283E0,-3.499123535E0,8.851725135E0
3.123392417E0,7.616162109E0,-8.013286285E0,-3.676953735E0,1.165069402E1
3.133451417E0,6.993457031E0,-9.181157684E0,-3.262615356E0,1.199361316E1
3.143509417E0,5.572462006E0,-9.148675232E0,-2.726430359E0,1.105368779E1
3.153568417E0,3.992796936E0,-7.819589081E0,-2.904559937E0,9.247965678E0
3.163626417E0,2.786754913E0,-6.719826050E0,-3.654500427E0,8.141095655E0
3.173684417E0,1.874701538E0,-5.934559021E0,-4.832251282E0,7.879349534E0
3.183743417E0,1.139580231E0,-6.029461670E0,-5.730233917E0,8.395750823E0
3.193801417E0,5.493576050E-1,-7.267986145E0,-6.201154633E0,9.569730151E0
3.203860417E0,3.213816833E-1,-9.033265228E0,-6.763235779E0,1.128913305E1
3.213918417E0,1.556762695E-1,-9.942773895E0,-7.278614044E0,1.232319805E1
3.223976417E0,2.559677124E-2,-9.491612091E0,-7.440277863E0,1.206022761E1
3.234035417E0,-1.287322998E-2,-8.049960022E0,-6.539151764E0,1.037123560E1
3.244093417E0,-5.104385376E-2,-6.378236389E0,-4.524940338E0,7.820459704E0
3.254152417E0,-3.947291565E-1,-4.232298889E0,-1.021475830E0,4.371679067E0
3.264210417E0,-1.332528992E0,-3.317102051E0,2.597398682E0,4.418741839E0
