"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.756875375E0,-8.827143860E-1,-7.319329376E0,3.180885315E0,8.029308724E0
1.766933375E0,-3.052153015E-1,-7.065906372E0,3.322041779E0,7.813843537E0
1.776990375E0,-5.629792786E-1,-5.885760498E0,3.861519928E0,7.061901901E0
1.787048375E0,-1.120719452E0,-6.263275452E0,4.160298615E0,7.602152066E0
1.797105375E0,-1.311273193E0,-7.497758331E0,1.273401947E0,7.717342153E0
1.807163375E0,-1.253792725E0,-6.450386353E0,-1.873204651E0,6.832889283E0
1.817221375E0,-1.080902252E0,-5.917195129E0,-6.280938721E-1,6.047813637E0
1.827278375E0,-1.035097504E0,-7.518115997E0,2.482737122E0,7.984828026E0
1.837336375E0,-8.355624390E-1,-1.208227478E1,5.204078064E0,1.318187987E1
1.847394375E0,-2.318678284E-1,-1.611878082E1,5.980962524E0,1.719420747E1
1.857451375E0,-2.416275330E0,-1.999392242E1,6.853647766E0,2.127364116E1
1.867509375E0,-5.054389343E0,-2.357776978E1,5.946234741E0,2.483577635E1
1.877567375E0,-5.683081970E0,-2.496598297E1,3.853436737E0,2.589298556E1
1.887624375E0,-5.446424103E0,-2.337853409E1,1.005309448E0,2.402561214E1
1.897682375E0,-4.587809601E0,-2.039673477E1,2.107168121E0,2.101225699E1
1.907739375E0,-4.089346161E0,-1.638777145E1,1.051712952E0,1.692299930E1
1.917797375E0,-5.314248962E0,-1.362062576E1,-2.995420990E0,1.492431691E1
1.927855375E0,-6.619534607E0,-1.088940536E1,-1.570519089E1,2.022499465E1
1.937912375E0,-8.232280884E0,-9.395661621E0,-3.097059631E1,3.339501073E1
1.947970375E0,-7.896828461E0,-8.496780853E0,-1.300241135E1,1.742463444E1
1.958028375E0,-6.580615540E0,-8.437803497E0,-7.638016663E0,1.314687519E1
1.968085375E0,-4.850064240E0,-8.720565491E0,-3.634741516E0,1.061992144E1
1.978143375E0,-3.129691772E0,-9.206455078E0,-1.710642700E0,9.873200299E0
1.988200917E0,-2.286195831E0,-1.002525238E1,-1.711241455E0,1.042404547E1
1.998258917E0,-2.002835083E0,-1.087174210E1,-2.344424744E0,1.130055096E1
2.008316917E0,-2.103425903E0,-1.165850601E1,-3.190465393E0,1.226883174E1
2.018373917E0,-2.046843567E0,-1.187300995E1,-3.682641907E0,1.259840408E1
2.028431917E0,-1.631607056E0,-1.142873383E1,-3.722309418E0,1.212986751E1
2.038489917E0,-1.333427124E0,-1.056562866E1,-3.320245514E0,1.115502430E1
2.048546917E0,-1.118025055E0,-9.477691040E0,-2.346670074E0,9.827688839E0
2.058604917E0,-9.987231445E-1,-8.734935608E0,-1.297501831E0,8.887072577E0
2.068662917E0,-8.259823608E-1,-8.438851318E0,-8.729846191E-1,8.523999095E0
2.078719917E0,-5.575904846E-1,-8.554860077E0,-1.221759338E0,8.659632438E0
2.088777917E0,-3.273692322E-1,-8.786727905E0,-1.764680328E0,8.968157813E0
2.098834917E0,-4.315525818E-1,-9.008267212E0,-1.872007141E0,9.210837450E0
2.108892917E0,-6.427633667E-1,-9.249565430E0,-1.584754486E0,9.406330430E0
2.118950917E0,-8.671467590E-1,-9.506281586E0,-1.133892059E0,9.612858279E0
2.129007917E0,-1.022074585E0,-9.589358826E0,-6.966513062E-1,9.668803555E0
2.139065917E0,-1.084794159E0,-9.464368744E0,-3.921844482E-1,9.534404162E0
2.149123917E0,-1.115630035E0,-9.032067719E0,-2.836601257E-1,9.105127166E0
2.159180917E0,-1.022224274E0,-8.344547424E0,-1.428030396E-1,8.408139324E0
2.169238917E0,-1.056952057E0,-7.783364410E0,1.086740112E-1,7.855553401E0
2.179296917E0,-1.210532684E0,-7.445516968E0,5.183720398E-1,7.561072799E0
2.189353917E0,-1.354982300E0,-7.350165253E0,8.764274597E-1,7.525226333E0
2.199411917E0,-1.492396545E0,-7.440577240E0,8.901988220E-1,7.640804346E0
2.209468917E0,-1.561552734E0,-7.522456970E0,6.030958557E-1,7.706460304E0
2.219526917E0,-1.471290436E0,-7.554490356E0,2.842588806E-1,7.701676649E0
2.229584917E0,-1.253044281E0,-7.536078644E0,-2.574645996E-2,7.639585341E0
2.239641917E0,-9.982740784E-1,-7.536677399E0,-2.649490356E-1,7.607118728E0
2.249699917E0,-6.131250000E-1,-7.702981567E0,-2.785707092E-1,7.732363735E0
2.259757917E0,-1.044827271E-1,-8.128845978E0,-1.094224548E-1,8.130253800E0
2.269814917E0,2.751278687E-1,-8.721164246E0,2.392025757E-1,8.728781073E0
2.279872917E0,5.077441406E-1,-9.309291229E0,6.475534058E-1,9.345588944E0
2.289930917E0,7.421566772E-1,-9.829908600E0,8.873547363E-1,9.897742068E0
2.299987917E0,9.720785522E-1,-1.029903305E1,8.812174988E-1,1.038227156E1
2.310045917E0,9.467811584E-1,-1.083387085E1,4.451742554E-1,1.088426995E1
2.320102917E0,4.683760071E-1,-1.172960815E1,-6.590794373E-1,1.175744314E1
2.330160917E0,-2.052232361E-1,-1.295945068E1,-1.977687378E0,1.311109172E1
2.340218917E0,-5.927673340E-1,-1.430754730E1,-2.919379120E0,1.461437845E1
2.350275917E0,-6.270460510E-1,-1.537437881E1,-3.579955444E0,1.579812621E1
2.360333917E0,-4.706213379E-1,-1.526510605E1,-3.424279175E0,1.565153778E1
2.370391917E0,-8.831634521E-2,-1.363559464E1,-2.614014130E0,1.388417483E1
2.380448917E0,-2.776725769E-1,-1.170625671E1,-1.983824615E0,1.187640974E1
2.390506917E0,-1.537303162E0,-1.024349854E1,-1.800006866E0,1.051344796E1
2.400564917E0,-3.057242432E0,-9.075028381E0,-1.772015076E0,9.738732404E0
2.410621917E0,-3.958967285E0,-7.971523132E0,-1.181493073E0,8.978559400E0
2.420679917E0,-4.137246552E0,-7.009623413E0,-4.760101318E-2,8.139649580E0
2.430736917E0,-4.145180054E0,-6.255042572E0,9.349557495E-1,7.561892456E0
2.440794917E0,-4.274660797E0,-5.815706177E0,1.550475769E0,7.382353173E0
2.450852917E0,-4.518653412E0,-5.794001312E0,1.906734924E0,7.591068300E0
2.460909917E0,-4.475692749E0,-6.624923401E0,1.818717957E0,8.199339648E0
2.470967917E0,-4.087998962E0,-8.179141388E0,1.368603973E0,9.245710692E0
2.481025917E0,-3.556903381E0,-9.979597321E0,1.059646454E0,1.064738348E1
2.491082917E0,-2.959495697E0,-1.159114609E1,8.445437622E-1,1.199277018E1
2.501140917E0,-2.382445679E0,-1.279524216E1,6.333329773E-1,1.303055563E1
2.511197917E0,-1.608255615E0,-1.342318634E1,2.483335876E-1,1.352146764E1
2.521255917E0,-5.312452698E-1,-1.336840027E1,-3.899391174E-1,1.338463297E1
2.531313917E0,5.659730530E-1,-1.268731659E1,-1.239422607E0,1.276027022E1
2.541370917E0,1.679806824E0,-1.143277542E1,-2.248923340E0,1.177233031E1
2.551428917E0,2.571352844E0,-1.020892044E1,-3.416195984E0,1.106816638E1
2.561486917E0,3.187621307E0,-9.195378113E0,-4.357438660E0,1.066316932E1
2.571543917E0,3.445834351E0,-8.427624664E0,-4.625082092E0,1.021224834E1
2.581601917E0,3.293451233E0,-8.226443024E0,-4.152065735E0,9.785746559E0
2.591659917E0,2.826721802E0,-8.755742340E0,-3.275488586E0,9.766381395E0
