"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.005343333E0,4.618944855E0,1.430874481E0,-5.529501343E-1,4.867012143E0
1.015401333E0,5.667065277E0,2.739602966E0,-5.918692017E-1,6.322290915E0
1.025458333E0,6.458170166E0,3.111429749E0,6.825805664E-2,7.168934100E0
1.035516333E0,7.124284973E0,2.733016663E0,9.036708069E-1,7.683842618E0
1.045573333E0,7.186854858E0,2.380499725E0,7.972421265E-1,7.612703640E0
1.055631333E0,5.966143341E0,2.442171478E0,1.927990723E-1,6.449514662E0
1.065689333E0,4.858895874E0,2.476450195E0,-2.484832764E-2,5.453649432E0
1.075746333E0,3.772155762E0,2.435285797E0,1.146615601E-1,4.491427755E0
1.085804333E0,3.167413330E0,2.147883453E0,3.806584167E-1,3.845882391E0
1.095861333E0,3.188968506E0,1.528770905E0,6.599775696E-1,3.597531237E0
1.105919333E0,3.780238953E0,5.957611084E-1,4.186793518E-1,3.849731190E0
1.115976333E0,4.637057190E0,-8.071215820E-1,5.972579956E-2,4.707155383E0
1.126034333E0,5.588329010E0,-3.241509247E0,4.077520752E-1,6.473257687E0
1.136092333E0,8.731492767E0,-5.822142792E0,2.531236267E-1,1.049763708E1
1.146149333E0,1.353575226E1,-9.172625427E0,-1.225351868E0,1.639680254E1
1.156207333E0,1.691302917E1,-1.340851685E1,-2.019600220E0,2.167758439E1
1.166264333E0,1.984887405E1,-1.714340012E1,-2.395318909E0,2.633650549E1
1.176322333E0,2.166519699E1,-1.783361481E1,-1.796414337E0,2.811842247E1
1.186380333E0,2.368150406E1,-1.670092026E1,-9.815089417E-1,2.899478801E1
1.196437333E0,2.708258148E1,-1.480107101E1,8.722361755E-1,3.087553593E1
1.206495333E0,3.062885696E1,-1.112950607E1,3.003055115E0,3.272630631E1
1.216552333E0,3.301190140E1,-7.285799103E0,4.308789825E0,3.407982060E1
1.226610333E0,3.336217300E1,-4.542004852E0,4.640949097E0,3.398827451E1
1.236667333E0,3.058514786E1,-3.349434814E0,4.534819794E0,3.110039507E1
1.246725333E0,2.620256149E1,-3.958368530E0,3.911665649E0,2.678701249E1
1.256783333E0,2.105686203E1,-5.702391815E0,3.036435699E0,2.202563626E1
1.266840333E0,1.619512207E1,-7.072642365E0,1.852697296E0,1.776898242E1
1.276898333E0,1.248748215E1,-7.415579224E0,-6.167175293E-2,1.452349231E1
1.286955333E0,1.002240829E1,-6.689289551E0,-2.597248993E0,1.232643359E1
1.297013333E0,8.212072906E0,-5.140460358E0,-4.521198120E0,1.069129115E1
1.307070333E0,7.321724396E0,-4.052822113E0,-6.264323273E0,1.045345691E1
1.317128333E0,6.982978821E0,-3.275338898E0,-7.222630463E0,1.056675110E1
1.327186333E0,7.119944000E0,-2.952610016E0,-6.765630798E0,1.025598696E1
1.337243333E0,8.969946899E0,-2.233655090E0,-5.479804688E0,1.074604215E1
1.347301333E0,1.076471466E1,-1.711690521E0,-4.185745697E0,1.167601958E1
1.357358333E0,1.133098709E1,-3.441643066E0,-3.563489685E0,1.236667434E1
1.367416333E0,1.289029449E1,-7.061266022E0,-2.820584564E0,1.496585672E1
1.377473333E0,1.569516174E1,-1.046773224E1,-9.159452820E-1,1.888783937E1
1.387531333E0,1.969095245E1,-1.353739883E1,6.363267517E-1,2.390396803E1
1.397589333E0,2.344754059E1,-1.613000748E1,1.852098541E0,2.852007310E1
1.407646333E0,2.632575531E1,-1.674926971E1,2.827919312E0,3.133018602E1
1.417704333E0,2.775827637E1,-1.542796738E1,3.457959137E0,3.194529020E1
1.427761333E0,2.658920746E1,-1.339743988E1,4.160597992E0,3.006306578E1
1.437819333E0,2.440973969E1,-1.144594803E1,4.449497223E0,2.732477161E1
1.447877333E0,2.211546066E1,-9.382039948E0,3.516637115E0,2.427927121E1
1.457934333E0,1.886197632E1,-7.159162445E0,1.872755585E0,2.026166259E1
1.467992333E0,1.537003784E1,-5.116959229E0,-1.227447510E-2,1.619942856E1
1.478049333E0,1.171643555E1,-3.550317078E0,-1.243164825E0,1.230548951E1
1.488107333E0,8.055648193E0,-2.273023224E0,-1.941462708E0,8.592402448E0
1.498164333E0,5.103786621E0,-1.035995636E0,-2.360740814E0,5.717956105E0
1.508222333E0,2.759960632E0,7.035369873E-2,-2.833008728E0,3.955789528E0
1.518280333E0,1.149160309E0,9.334588623E-1,-3.279380493E0,3.598089949E0
1.528337333E0,2.568658447E-1,1.340163116E0,-3.344345398E0,3.612016526E0
1.538395333E0,-9.081614685E-1,1.456171875E0,-2.921325073E0,3.388116581E0
1.548452333E0,-2.639161835E0,1.419947205E0,-2.067201233E0,3.640706826E0
1.558510333E0,-4.265529785E0,1.514999542E0,-7.397616577E-1,4.586634417E0
1.568567333E0,-5.455405426E0,1.547781372E0,6.583309937E-1,5.708806814E0
1.578625333E0,-6.062692566E0,1.237776031E0,1.914818115E0,6.477257064E0
1.588683333E0,-5.836213531E0,8.291258240E-1,2.612068176E0,6.447614921E0
1.598740333E0,-4.919370117E0,5.078938293E-1,2.650089111E0,5.610804825E0
1.608798333E0,-3.738625488E0,8.876541138E-2,2.094444580E0,4.286245203E0
1.618855333E0,-2.104773102E0,-2.656974792E-1,1.161883850E0,2.418809426E0
1.628913333E0,-1.457968140E-1,-3.670367432E-1,3.167413330E-1,5.062585840E-1
1.638970333E0,1.313668213E0,2.035766602E-2,-2.809657288E-1,1.343532787E0
1.649028333E0,1.832788696E0,6.095324707E-1,-6.245013428E-1,2.029937478E0
1.659086333E0,1.645677795E0,9.075627136E-1,-8.961863708E-1,2.082084412E0
1.669143375E0,1.357976074E0,6.342311096E-1,-7.499404907E-1,1.675935219E0
1.679201375E0,9.195378113E-1,1.954934692E-1,-4.472698975E-1,1.041065725E0
1.689258375E0,5.643264771E-1,-8.202941895E-2,-3.393443298E-1,6.635870497E-1
1.699316375E0,5.640270996E-1,-2.451901245E-1,-4.523593140E-1,7.634616658E-1
1.709374375E0,6.686595154E-1,-3.263214111E-1,-5.456153870E-1,9.226523513E-1
1.719431375E0,8.668473816E-1,-3.216810608E-1,-6.581813049E-1,1.134947452E0
1.729489375E0,1.836081848E0,-3.817062378E-1,-9.142987061E-1,2.086345688E0
1.739546375E0,3.359613647E0,-3.143463135E-2,-1.414857788E0,3.645519792E0
1.749604375E0,4.434827728E0,1.128054199E0,-1.582060089E0,4.841809309E0
1.759661375E0,4.831053772E0,2.195185089E0,-1.373843079E0,5.481365061E0
1.769719375E0,4.756957855E0,2.624192963E0,-1.079105988E0,5.538908419E0
1.779777375E0,4.534071350E0,2.509232025E0,-7.957452393E-1,5.242829279E0
1.789834375E0,4.275708618E0,2.023791504E0,-6.650669861E-1,4.777000140E0
1.799892375E0,3.963907013E0,1.244212646E0,-7.111711121E-1,4.215019367E0
1.809949375E0,3.919898529E0,4.032614136E-1,-7.101232910E-1,4.004060356E0
1.820007375E0,3.854035492E0,-9.074130249E-1,-1.183439026E0,4.132495118E0
1.830064375E0,3.804787903E0,-2.496658173E0,-1.453477478E0,4.777270120E0
1.840122375E0,4.528083801E0,-4.316573639E0,-1.342707825E0,6.398375981E0
1.850180375E0,6.327940979E0,-6.970854034E0,-1.516346741E0,9.535981881E0
1.860237375E0,9.179361420E0,-1.064122147E1,-1.564247131E0,1.414012516E1
1.870295375E0,1.273476791E1,-1.437236252E1,-1.135089569E0,1.923610009E1
1.880352375E0,1.610545853E1,-1.812984879E1,-2.079176331E-1,2.425119463E1
1.890410375E0,1.707723770E1,-1.942645248E1,1.362167358E0,2.590124714E1
1.900467375E0,1.520657776E1,-1.649000885E1,2.693648529E0,2.259239123E1
1.910525375E0,1.393497208E1,-1.287547531E1,2.908900909E0,1.919434854E1
1.920583375E0,1.434556824E1,-1.105945175E1,2.521955566E0,1.828844064E1
1.930640375E0,1.475347000E1,-1.065110092E1,2.292183380E0,1.834025443E1
1.940698375E0,1.494088028E1,-1.111528564E1,2.250569916E0,1.875751965E1
1.950755375E0,1.579784821E1,-1.212209198E1,2.301913147E0,2.004534674E1
1.960813375E0,1.597507965E1,-1.278820679E1,2.189496918E0,2.057997326E1
1.970870375E0,1.461021790E1,-1.277383667E1,1.137484589E0,1.944024798E1
1.980928375E0,1.283520905E1,-1.211355972E1,-5.984555054E-1,1.765896569E1
1.990986375E0,1.137559433E1,-1.128548172E1,-2.027384033E0,1.615167267E1
