"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.777167875E0,1.148890869E1,-1.169368286E0,7.430697784E0,1.373236013E1
1.787233875E0,1.160297150E1,-5.661227417E-1,7.614964600E0,1.389018101E1
1.797300875E0,1.146106659E1,-3.176394653E-1,7.319029999E0,1.360239473E1
1.807366875E0,1.120884109E1,-5.098397827E-1,6.947203217E0,1.319703330E1
1.817433125E0,1.097876953E1,-8.445437622E-1,6.362219696E0,1.271709377E1
1.827500125E0,1.067744614E1,-1.149908752E0,5.795647888E0,1.220326516E1
1.837566125E0,1.029499146E1,-1.380130005E0,5.171745300E0,1.160338560E1
1.847633125E0,9.967622223E0,-1.691033478E0,4.615352325E0,1.111371064E1
1.857699125E0,9.800868988E0,-1.961221619E0,4.193230133E0,1.083912368E1
1.867766125E0,9.742041321E0,-2.152523804E0,3.912414093E0,1.071670247E1
1.877832125E0,9.801318054E0,-2.290836182E0,3.981121216E0,1.082419014E1
1.887898125E0,9.942624207E0,-2.273322601E0,4.316573639E0,1.107504310E1
1.897965125E0,9.933792572E0,-2.156415710E0,4.572840729E0,1.114635527E1
1.908031125E0,9.929750977E0,-2.247426453E0,4.725672913E0,1.122420886E1
1.918098125E0,1.007060806E1,-2.593806152E0,4.917723541E0,1.150343348E1
1.928164125E0,1.019080811E1,-3.001857605E0,5.121749268E0,1.179389819E1
1.938231125E0,1.028705795E1,-3.294798431E0,5.312303009E0,1.203743417E1
1.948297125E0,1.023706192E1,-3.455713806E0,5.390290833E0,1.207454471E1
1.958363125E0,1.008527756E1,-3.502716064E0,5.362149353E0,1.194715401E1
1.968430125E0,9.983339539E0,-3.435356140E0,5.228028259E0,1.178138445E1
1.978496125E0,1.008078690E1,-3.371588745E0,5.058131561E0,1.177177005E1
1.988563125E0,1.034304153E1,-3.397933960E0,4.908742218E0,1.194237052E1
1.998629125E0,1.072160431E1,-3.557801514E0,4.810396729E0,1.227805633E1
2.008696125E0,1.094718521E1,-3.712579651E0,4.803660736E0,1.251795783E1
2.018762125E0,1.090123077E1,-3.746708679E0,4.741240540E0,1.246410928E1
2.028829125E0,1.072834030E1,-3.733087006E0,4.709207153E0,1.229674169E1
2.038895125E0,1.054751633E1,-3.699107666E0,4.700674896E0,1.212558628E1
2.048961125E0,1.030337402E1,-3.540138245E0,4.637206879E0,1.184043000E1
2.059028125E0,1.001417542E1,-3.184178467E0,4.460125122E0,1.141557786E1
2.069094125E0,9.707163849E0,-2.674937439E0,4.193978577E0,1.090751010E1
2.079161125E0,9.415719910E0,-2.206561432E0,3.855981445E0,1.041120971E1
2.089227125E0,9.265582123E0,-1.954186249E0,3.507655792E0,1.009819316E1
2.099294125E0,9.167685699E0,-1.886976013E0,3.260370026E0,9.911465697E0
2.109360125E0,9.075028381E0,-1.862277374E0,3.196303253E0,9.800029165E0
2.119426125E0,8.886570282E0,-1.828747101E0,3.229534149E0,9.630438108E0
2.129493125E0,8.657396851E0,-1.829495544E0,3.431613922E0,9.490708524E0
2.139559125E0,8.511001282E0,-1.840123444E0,3.669618988E0,9.449301594E0
2.149626125E0,8.408913574E0,-1.741628265E0,3.836222534E0,9.405301688E0
2.159692125E0,8.362959137E0,-1.573527832E0,3.863166504E0,9.345540691E0
2.169759125E0,8.502019958E0,-1.445094910E0,3.750750275E0,9.404295311E0
2.179825125E0,8.878636780E0,-1.603016510E0,3.429667969E0,9.652071041E0
2.189891125E0,8.945697327E0,-1.478325806E0,3.040776672E0,9.563329474E0
2.199958125E0,9.050479431E0,-1.377435608E0,2.727328491E0,9.552320529E0
2.210024125E0,9.069489899E0,-1.585802307E0,2.599045258E0,9.566893552E0
2.220091125E0,9.012458496E0,-1.952240295E0,2.526296539E0,9.561266889E0
2.230157125E0,9.006620636E0,-2.391127625E0,2.533331909E0,9.656835774E0
2.240224125E0,9.103469238E0,-2.873724060E0,2.600841522E0,9.894231591E0
2.250290125E0,9.323361969E0,-3.318299561E0,2.695444794E0,1.025678376E1
2.260356125E0,9.500593414E0,-3.663481750E0,2.859952698E0,1.057646932E1
2.270423125E0,9.525741119E0,-3.871549072E0,3.019820251E0,1.071671360E1
2.280489125E0,9.486822052E0,-3.993844757E0,3.133134613E0,1.075951305E1
2.290556125E0,9.401499481E0,-3.969146118E0,3.216511230E0,1.069991859E1
2.300622125E0,9.338330841E0,-3.813170471E0,3.307521973E0,1.061529055E1
2.310689125E0,9.357041931E0,-3.632496185E0,3.355572052E0,1.058343640E1
2.320755125E0,9.324409790E0,-3.462599487E0,3.406017151E0,1.051357056E1
2.330821125E0,9.322912903E0,-3.322191467E0,3.485501862E0,1.049296833E1
2.340888125E0,9.292526093E0,-3.251239014E0,3.554957428E0,1.046705874E1
2.350954125E0,9.191785583E0,-3.212918701E0,3.598516846E0,1.038080403E1
2.361021125E0,9.086255035E0,-3.222648468E0,3.563040619E0,1.027816872E1
2.371087125E0,8.984317017E0,-3.302282867E0,3.436254272E0,1.017009675E1
2.381154125E0,8.812923431E0,-3.413501587E0,3.231031036E0,9.987951444E0
2.391220125E0,8.654852142E0,-3.524570618E0,2.971171417E0,9.805963657E0
2.401286125E0,8.569679260E0,-3.594774628E0,2.783761139E0,9.701089286E0
2.411353125E0,8.506061554E0,-3.607647858E0,2.604284363E0,9.599505366E0
2.421419125E0,8.590485992E0,-3.476071472E0,2.470612335E0,9.590800164E0
2.431486125E0,8.835526428E0,-3.268303528E0,2.364033966E0,9.712723192E0
2.441552125E0,9.022038574E0,-3.083138580E0,2.260898438E0,9.798703245E0
2.451619125E0,9.149273987E0,-3.023412781E0,2.220781860E0,9.888483777E0
2.461685125E0,9.200018463E0,-3.033292236E0,2.212998047E0,9.936727926E0
2.471751125E0,9.117090912E0,-3.133733368E0,2.235002289E0,9.896305712E0
2.481818125E0,8.851543121E0,-3.232827301E0,2.268532562E0,9.692637823E0
2.491884125E0,8.501870270E0,-3.253634033E0,2.303410034E0,9.390081485E0
2.501951125E0,8.093070374E0,-3.191363525E0,2.309846649E0,9.000998876E0
2.512017125E0,7.687413940E0,-3.081042938E0,2.262844391E0,8.585430881E0
2.522084125E0,7.363487549E0,-3.000510406E0,2.205962677E0,8.251683641E0
2.532150125E0,7.138954468E0,-2.949915619E0,2.159858551E0,8.020702090E0
2.542216125E0,7.042704620E0,-2.878813477E0,2.124981079E0,7.899544290E0
2.552283125E0,7.067403259E0,-2.832409973E0,2.156415710E0,7.913334556E0
2.562349125E0,7.135212250E0,-2.774330750E0,2.213746490E0,7.969243282E0
2.572416125E0,7.166646881E0,-2.746039581E0,2.236050110E0,7.993840191E0
