"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.773984667E0,-3.664230194E0,2.978356476E0,9.886191559E0,1.095600172E1
1.783969667E0,-3.806584167E0,3.095712433E0,9.532626801E0,1.072121692E1
1.793955667E0,-3.953279114E0,3.301833801E0,8.981323242E0,1.035348682E1
1.803940667E0,-4.057163086E0,3.508404236E0,8.476273499E0,1.003078686E1
1.813926667E0,-4.115092621E0,3.534150696E0,8.058342590E0,9.713963852E0
1.823911667E0,-4.132606201E0,3.443139954E0,7.779771881E0,9.458250223E0
1.833897667E0,-4.192930756E0,3.454067230E0,7.688162384E0,9.413771274E0
1.843883667E0,-4.162543945E0,3.432811432E0,7.698640594E0,9.401065547E0
1.853868667E0,-4.083358612E0,3.359763336E0,7.777526550E0,9.404878865E0
1.863854667E0,-4.074227600E0,3.358715515E0,7.952362976E0,9.545699417E0
1.873839667E0,-4.065845032E0,3.392694855E0,8.157137146E0,9.725243473E0
1.883825667E0,-4.098926239E0,3.427272949E0,8.345445557E0,9.909281393E0
1.893810667E0,-4.074826355E0,3.438798981E0,8.403075714E0,9.951946026E0
1.903796667E0,-4.044439545E0,3.476370850E0,8.318950653E0,9.881679285E0
1.913781667E0,-4.063300323E0,3.480113068E0,8.177045746E0,9.771677114E0
1.923767667E0,-4.092489624E0,3.429817657E0,8.031697998E0,9.644702858E0
1.933752667E0,-4.118535461E0,3.299438782E0,7.910150757E0,9.508896656E0
1.943738667E0,-4.121828613E0,3.263962555E0,7.856412506E0,9.453366604E0
1.953723667E0,-4.113745422E0,3.364104309E0,7.889793091E0,9.512567173E0
1.963709667E0,-4.081412659E0,3.488645325E0,8.080346832E0,9.701576182E0
1.973694667E0,-4.051923981E0,3.485651550E0,8.420140228E0,9.973295150E0
1.983680667E0,-3.973786469E0,3.396137695E0,8.662336578E0,1.011735169E1
1.993665667E0,-3.965852966E0,3.350931702E0,8.693022766E0,1.012548161E1
2.003651667E0,-3.979324951E0,3.376977539E0,8.493188324E0,9.968613358E0
2.013636667E0,-4.124523010E0,3.466192017E0,8.214617615E0,9.823752833E0
2.023622667E0,-4.233945465E0,3.582350464E0,7.997269592E0,9.732206840E0
2.033607667E0,-4.213438110E0,3.647465057E0,7.884553986E0,9.655218983E0
2.043593667E0,-4.182751923E0,3.636238403E0,7.772586823E0,9.546242679E0
2.053579667E0,-4.206253052E0,3.560196533E0,7.644453278E0,9.423652689E0
2.063564667E0,-4.310436401E0,3.545377350E0,7.577243042E0,9.410854087E0
2.073550667E0,-4.341571655E0,3.521876221E0,7.665409698E0,9.487431813E0
2.083535667E0,-4.228556671E0,3.471131744E0,7.946974182E0,9.647996982E0
2.093521667E0,-4.175716553E0,3.464096375E0,8.299640808E0,9.915674963E0
2.103506667E0,-4.179309082E0,3.521427155E0,8.524922333E0,1.012627149E1
2.113492667E0,-4.169729004E0,3.567680969E0,8.518186340E0,1.013284195E1
2.123477667E0,-4.090393982E0,3.496878204E0,8.308173065E0,9.898748395E0
2.133463667E0,-4.074676666E0,3.464096375E0,8.064629517E0,9.676838475E0
2.143449667E0,-4.248764648E0,3.517684937E0,7.892487488E0,9.628990970E0
2.153434667E0,-4.391717377E0,3.505111084E0,7.838749237E0,9.644634510E0
2.163420667E0,-4.403692474E0,3.392395477E0,7.942932587E0,9.694897243E0
2.173405667E0,-4.408781891E0,3.316952362E0,8.156388702E0,9.847142093E0
2.183391667E0,-4.420457611E0,3.361858978E0,8.258626099E0,9.952258353E0
2.193376667E0,-4.372108154E0,3.450474701E0,8.259075165E0,9.961597661E0
2.203362667E0,-4.286635895E0,3.464096375E0,8.156538391E0,9.843999670E0
2.213347667E0,-4.214336243E0,3.373983765E0,8.014783173E0,9.663392040E0
2.223333667E0,-4.227658539E0,3.308420105E0,7.900271301E0,9.551598136E0
2.233318667E0,-4.276457062E0,3.256029053E0,7.741750946E0,9.424676011E0
2.243304667E0,-4.382137299E0,3.237467651E0,7.591912537E0,9.344595233E0
2.253289667E0,-4.441264343E0,3.293750610E0,7.468419342E0,9.292519008E0
2.263275667E0,-4.446653137E0,3.330424347E0,7.356601868E0,9.218678945E0
2.273260667E0,-4.385131073E0,3.246598663E0,7.276069336E0,9.094556745E0
2.283246667E0,-4.192182312E0,3.104993134E0,7.373516693E0,9.032393001E0
2.293231667E0,-4.010460205E0,3.016826477E0,7.805668030E0,9.279735257E0
2.303217667E0,-4.082610168E0,3.057242432E0,8.436456299E0,9.858409200E0
2.313203667E0,-3.924089813E0,3.216810608E0,8.847501526E0,1.019924677E1
2.323188667E0,-3.672612762E0,3.275039520E0,8.953630829E0,1.021672518E1
2.333175083E0,-3.610641632E0,3.224744110E0,8.753347321E0,1.000283944E1
2.343160083E0,-3.572620697E0,2.946472778E0,8.270900574E0,9.479088394E0
2.353146083E0,-3.542533264E0,2.657124481E0,7.813900909E0,8.981475372E0
2.363131083E0,-3.697012024E0,2.553988953E0,7.519463196E0,8.759742247E0
2.373117083E0,-3.724854126E0,2.446662140E0,7.178172913E0,8.449074520E0
2.383102083E0,-3.675157471E0,2.440375214E0,6.960974579E0,8.241200198E0
2.393088083E0,-3.431314545E0,2.594704285E0,6.988517303E0,8.206447705E0
2.403073083E0,-2.945724335E0,2.699785767E0,6.828200684E0,7.911413250E0
2.413059083E0,-2.334096222E0,2.764600983E0,6.296057281E0,7.261636252E0
2.423044083E0,-1.827848969E0,2.922522583E0,5.917494507E0,6.848277983E0
2.433030083E0,-1.806144104E0,3.135679321E0,6.021977234E0,7.025585466E0
2.443015083E0,-1.960473175E0,3.318598938E0,6.306535492E0,7.391139553E0
2.453001083E0,-2.127076721E0,3.331621857E0,6.577472076E0,7.673805998E0
2.462986083E0,-2.089804230E0,3.071762238E0,7.156617737E0,8.063509310E0
2.472972083E0,-1.450932770E0,2.544558563E0,7.384443970E0,7.944180066E0
2.482957083E0,-1.190025330E0,1.955982513E0,7.580685883E0,7.918890473E0
2.492943083E0,-8.687933350E-1,1.516346741E0,7.299420776E0,7.505708026E0
2.502929083E0,-8.586145020E-1,1.400188293E0,6.918762360E0,7.111049058E0
2.512914083E0,-1.338067474E0,1.540296936E0,6.563551025E0,6.873364626E0
2.522900083E0,-1.453776855E0,1.819316711E0,5.955365753E0,6.394510278E0
2.532885083E0,-9.862989807E-1,2.068099365E0,5.297334137E0,5.771617591E0
2.542871083E0,-5.824388123E-1,2.102677460E0,4.892426147E0,5.356894723E0
2.552856083E0,-3.216810608E-1,1.986668701E0,4.681514740E0,5.095773886E0
2.562842083E0,-4.099974060E-1,1.545835419E0,4.613256683E0,4.882606091E0
2.572827083E0,-9.309141541E-1,8.635542297E-1,4.717140656E0,4.885053023E0
2.582813083E0,-1.662592621E0,-9.265731812E-2,5.170248413E0,5.431783156E0
2.592798083E0,-2.014510803E0,-1.050964508E0,6.342909851E0,6.737602359E0
2.602784083E0,-1.578617249E0,-1.513951721E0,8.226443024E0,8.512252760E0
2.612769083E0,-9.455836487E-1,-1.908980255E0,1.247460892E1,1.265520453E1
2.622755083E0,-1.144519958E0,-1.916464691E0,1.726494736E1,1.740865216E1
2.632740083E0,-1.954036560E0,-1.876797180E0,2.116119507E1,2.133393548E1
2.642726083E0,-2.754422150E0,-1.985620880E0,2.464654724E1,2.487934530E1
2.652711083E0,-3.325334930E0,-1.505868530E0,2.614897293E1,2.640254302E1
2.662697083E0,-2.511327667E0,-1.594035187E0,2.615226608E1,2.632088023E1
2.672682083E0,1.838177490E-1,-3.605252838E0,2.396142197E1,2.423182576E1
2.682668083E0,2.950514374E0,-6.186784515E0,2.010409332E1,2.124044270E1
2.692654083E0,2.849025421E0,-9.007967834E0,1.629047379E1,1.883188696E1
2.702639083E0,1.957180023E0,-7.548502808E0,1.585098770E1,1.766534062E1
2.712625083E0,7.833210754E-1,-6.368806000E0,1.766895721E1,1.879806721E1
2.722610083E0,6.810836792E-2,-6.992858276E0,2.059896423E1,2.175366712E1
2.732596083E0,6.259982300E-1,-6.809040527E0,2.122496246E1,2.229919143E1
2.742581083E0,2.290686493E0,-3.489693146E0,2.004616379E1,2.047617849E1
2.752567083E0,1.754052429E0,9.334588623E-1,1.911195648E1,1.921496620E1
2.762552083E0,1.741478577E0,1.297801208E0,1.628777939E1,1.643194429E1
2.772538083E0,2.161355438E0,1.477277985E0,1.390877655E1,1.415301638E1
2.782523083E0,1.804497528E0,1.756297760E0,1.210712311E1,1.236621297E1
2.792509083E0,2.335742798E0,1.910776520E0,1.060260178E1,1.102369837E1
2.802494083E0,3.040477295E0,2.551743622E0,9.136550446E0,9.961548662E0
2.812480083E0,2.707419891E0,3.613186340E0,7.451654205E0,8.712771568E0
2.822465083E0,2.549498291E0,3.741918640E0,6.581663361E0,7.988753923E0
2.832451083E0,3.317700806E0,2.034569092E0,6.661297760E0,7.714888066E0
2.842436083E0,3.358565826E0,1.001267853E0,7.528743896E0,8.304485919E0
2.852422083E0,2.421215057E0,1.416803741E0,8.902437286E0,9.333970475E0
2.862407083E0,2.374212799E0,1.848206635E0,9.149423676E0,9.631443701E0
2.872393083E0,3.137625275E0,1.895358582E0,8.562643890E0,9.314287246E0
2.882379083E0,3.220103760E0,2.117197266E0,7.124135284E0,8.099684934E0
2.892364083E0,3.033741302E0,2.040856018E0,4.843627625E0,6.068723765E0
2.902350083E0,2.459385681E0,2.210902405E0,2.903661804E0,4.400899822E0
2.912335083E0,1.409468994E0,2.535876617E0,1.934127960E0,3.486850159E0
2.922321083E0,8.972341919E-1,2.292033691E0,1.313518524E0,2.789942392E0
2.932306083E0,5.542973328E-1,1.936822357E0,1.058299255E0,2.275636986E0
2.942292083E0,3.128494263E-1,1.748963013E0,1.480122070E0,2.312467887E0
2.952277083E0,2.037263489E-1,1.664987640E0,2.074835358E0,2.668076091E0
2.962263083E0,1.230441284E-1,1.421294403E0,2.157613220E0,2.586602491E0
2.972248083E0,4.026626587E-2,1.311123505E0,1.848655701E0,2.266758504E0
2.982234083E0,1.014889526E-1,1.410816193E0,1.667232971E0,2.186405296E0
2.992219083E0,-3.607498169E-2,1.658251648E0,1.909728699E0,2.529459159E0
3.002205083E0,-4.427792358E-1,1.582509155E0,2.150128784E0,2.706185963E0
3.012190083E0,-3.001258850E-1,1.197809143E0,2.293530579E0,2.604823373E0
3.022176083E0,1.338217163E-1,9.857002258E-1,2.407593384E0,2.604998865E0
3.032161083E0,4.108955383E-1,1.041534119E0,2.343526611E0,2.597257292E0
3.042147083E0,6.822811890E-1,9.857002258E-1,1.963466949E0,2.300503210E0
3.052132083E0,8.815168762E-1,9.298663330E-1,1.697470093E0,2.126764706E0
3.062118083E0,1.042432251E0,9.342073059E-1,1.571581879E0,2.104584968E0
3.072104083E0,1.031804352E0,8.440946960E-1,1.504671021E0,2.010261415E0
3.082089083E0,4.622387695E-1,5.008584595E-1,1.466051331E0,1.616734480E0
3.092075083E0,6.607260132E-1,1.310824127E0,1.830842743E0,2.346658029E0
3.102060083E0,9.084608459E-1,1.643432465E0,3.014581146E0,3.551601169E0
3.112046083E0,1.275048523E0,1.655557251E0,4.073928223E0,4.578592547E0
3.122031083E0,1.661694489E0,2.141596527E0,5.087320862E0,5.764416519E0
3.132017083E0,9.515711975E-1,3.128344574E0,5.923482056E0,6.766067335E0
3.142002083E0,-8.993298340E-1,4.120481415E0,5.727539520E0,7.112796229E0
3.151988083E0,-1.823657684E0,4.261937256E0,5.257067871E0,7.009036961E0
3.161973083E0,-1.546733551E0,3.942501526E0,6.606960754E0,7.847778881E0
3.171959083E0,-1.685794373E0,5.152884521E0,9.160650330E0,1.064479385E1
3.181944083E0,-8.042774963E-1,7.016808472E0,1.251113297E1,1.436700774E1
3.191930083E0,1.838626556E0,7.806865540E0,1.665077454E1,1.848177453E1
3.201915083E0,4.302203522E0,7.103478241E0,2.064132614E1,2.224933040E1
3.211901083E0,5.626499634E0,5.798941040E0,2.269984543E1,2.409498283E1
3.221886083E0,6.095025330E0,4.572990417E0,2.210468307E1,2.338115885E1
3.231872083E0,5.723946991E0,4.296665039E0,2.077170502E1,2.197017590E1
3.241858083E0,5.297334137E0,4.607718201E0,2.135414383E1,2.247870714E1
3.251843083E0,4.949307861E0,4.052223358E0,2.272813660E1,2.361110662E1
3.261829083E0,3.889511719E0,3.456312561E0,2.307765976E1,2.365698159E1
3.271814083E0,2.248025208E0,3.277284851E0,2.190395050E1,2.226156465E1
3.281800083E0,6.403683472E-1,3.434907074E0,1.936163727E1,1.967439087E1
3.291785083E0,-3.722758484E-1,3.721560974E0,1.625260254E1,1.667740072E1
3.301771083E0,-7.512876892E-1,4.172573090E0,1.361823074E1,1.426292424E1
3.311756083E0,-6.990463257E-1,4.858297119E0,1.203078186E1,1.299351488E1
3.321742083E0,7.574249268E-2,4.699477386E0,1.049392776E1,1.149840618E1
3.331727167E0,1.484912109E-1,4.625082092E0,9.337881775E0,1.042158673E1
